id,houzui,date,time,evlo,evla,stlo,stla,dist,depmax,mag,az,baz,sn
X1.51048.01.BHZ,25to20,2012-09-12,21:15:13.03,104.055,27.5119,100.298,29.0377,405.571,50.2413,4.1,295.516,113.745,3.62836
X1.53031.01.BHZ,25to20,2012-09-12,21:15:13.03,104.055,27.5119,100.252,26.1294,407.909,41.1499,4.1,248.806,67.0986,4.09656
X1.53009.01.BHZ,25to20,2012-09-12,21:15:13.03,104.055,27.5119,99.7434,28.1529,430.645,53.0555,4.1,280.491,98.4875,3.94607
X1.53008.01.BHZ,25to20,2012-09-12,21:15:13.04,104.055,27.5119,99.4916,28.0261,453.406,33.6673,4.1,278.273,96.1575,2.77306
X1.53016.01.BHZ,25to20,2012-09-12,21:15:13.04,104.055,27.5119,99.4114,27.6054,458.712,39.3939,4.1,272.363,90.2244,3.96654
X1.53025.01.BHZ,25to20,2012-09-12,21:15:13.03,104.055,27.5119,99.4184,26.4633,474.679,30.3044,4.1,256.887,74.7934,3.93287
X1.53006.01.BHZ,25to20,2012-09-12,21:15:13.04,104.055,27.5119,99.293,28.249,475.963,40.8868,4.1,280.984,98.7674,3.90669
X1.53032.01.BHZ,25to20,2012-09-12,21:15:13.03,104.055,27.5119,99.43,26.204,481.913,31.8378,4.1,253.55,71.4707,3.799
X1.51052.01.BHZ,25to20,2012-09-12,21:15:13.03,104.055,27.5119,99.255,28.4178,482.824,33.3838,4.1,283.113,100.873,3.95905
X1.53015.01.BHZ,25to20,2012-09-12,21:15:13.03,104.055,27.5119,99.172,27.097,485.52,21.1261,4.1,265.685,83.4555,3.71793
X1.53014.01.BHZ,25to20,2012-09-12,21:15:13.04,104.055,27.5119,99.087,27.364,491.436,40.1937,4.1,269.229,86.9511,4.06563
X1.53023.01.BHZ,25to20,2012-09-12,21:15:13.03,104.055,27.5119,99.1532,26.7373,493.496,26.0069,4.1,261.103,78.8788,3.22464
X1.53013.01.BHZ,25to20,2012-09-12,21:15:13.04,104.055,27.5119,99.0588,27.6911,493.619,43.2363,4.1,273.456,91.152,4.08647
X1.53005.01.BHZ,25to20,2012-09-12,21:15:13.04,104.055,27.5119,98.9073,28.0673,511.018,44.2981,4.1,278.107,95.718,4.0032
X1.53019.01.BHZ,25to20,2012-09-12,21:15:13.03,104.055,27.5119,98.8433,27.377,515.438,35.8325,4.1,269.535,87.144,3.86035
X1.53020.01.BHZ,25to20,2012-09-12,21:15:13.04,104.055,27.5119,98.8689,27.0278,516.288,28.6055,4.1,265.223,82.8583,4.00014
X1.53004.01.BHZ,25to20,2012-09-12,21:15:13.03,104.055,27.5119,98.9106,28.4908,517.478,40.2191,4.1,283.294,100.89,3.92606
X1.53002.01.BHZ,25to20,2012-09-12,21:15:13.04,104.055,27.5119,99.0228,28.9519,519.018,20.3398,4.1,289.079,106.709,4.04087
X1.53021.01.BHZ,25to20,2012-09-12,21:15:13.04,104.055,27.5119,98.8986,26.6923,519.315,22.7467,4.1,261.105,78.7671,3.20394
X1.53031.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,100.252,26.1294,315.495,176.309,4.4,3.4636,183.543,3.85485
X1.53145.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,101.081,26.0078,318.608,91.8674,4.4,18.6919,199.115,3.67135
X1.53032.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,99.43,26.204,329.421,226.05,4.4,348.949,168.686,4.22798
X1.53059.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,100.596,26.2944,337.54,73.1255,4.4,9.10385,189.327,3.39715
X1.53030.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,100.17,26.36,340.631,90.3063,4.4,1.82284,181.868,3.78203
X1.53146.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,101.654,26.0612,347.039,161.17,4.4,27.3473,208.009,4.0719
X1.53144.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,101.19,26.3549,358.518,67.7922,4.4,18.3219,198.793,3.26498
X1.53027.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,98.8863,26.3578,360.351,185.879,4.4,340.993,160.502,4.10318
X1.53058.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,100.493,26.5426,363.309,80.8606,4.4,6.80145,186.982,4.01841
X1.53021.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,98.8986,26.6923,395.109,188.348,4.4,342.956,162.467,4.17608
X1.53022.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,99.3807,26.8658,402.398,244.977,4.4,350.314,170.027,4.27477
X1.53155.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,102.571,26.1744,408.386,225.667,4.4,37.9261,218.971,4.2006
X1.53052.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,100.398,27.1527,429.625,114.973,4.4,4.45646,184.599,4.14029
X1.53015.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,99.172,27.097,431.524,229.873,4.4,348.195,167.818,4.33846
X1.51058.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,101.483,27.133,449.525,103.907,4.4,18.2856,198.888,3.83708
X1.53051.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,100.411,27.4246,459.762,108.847,4.4,4.31617,184.465,4.14931
X1.53014.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,99.087,27.364,462.225,184.914,4.4,347.95,167.535,4.1977
X1.53011.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,100.064,27.4978,466.526,95.1886,4.4,0.0303993,180.031,3.84137
X1.53019.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,98.8433,27.377,469.432,170.596,4.4,345.111,164.592,4.0953
X1.53016.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,99.4114,27.6054,482.893,189.309,4.4,352.355,172.077,4.20411
X1.53013.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,99.0588,27.6911,498.244,179.966,4.4,348.538,168.108,4.37443
X1.53010.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,100.207,27.7992,500.138,89.8269,4.4,1.64467,181.707,3.79118
X1.53053.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,100.64,27.7747,500.595,99.7395,4.4,6.54782,186.796,3.82238
X1.51054.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,100.732,27.8002,504.551,108.241,4.4,7.5322,187.82,3.73627
X1.51057.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,101.468,27.7561,514.913,84.3565,4.4,15.6356,196.239,3.92549
X1.53008.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,99.4916,28.0261,528.175,164.228,4.4,353.901,173.656,4.08843
X1.51056.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,101.934,27.7508,529.155,108.457,4.4,20.4456,201.249,3.98615
X1.53009.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,99.7434,28.1529,540.065,153.318,4.4,356.679,176.542,4.12379
X1.53005.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,98.9073,28.0673,542.15,171.426,4.4,347.905,167.407,4.31411
X1.53017.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,98.6083,28.0225,544.564,168.402,4.4,344.767,164.14,4.19841
X1.51055.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,100.85,28.1583,545.477,79.3026,4.4,8.16779,188.508,3.6287
X1.53006.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,99.293,28.249,555.145,162.712,4.4,352.182,171.849,4.31327
X1.51052.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,99.255,28.4178,574.193,167.619,4.4,352.078,171.728,4.37119
X1.53007.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,99.6839,28.5757,587.197,170.341,4.4,356.387,176.223,4.24037
X1.53004.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,98.9106,28.4908,587.979,150.762,4.4,348.934,168.434,4.28443
X1.51046.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,99.2872,28.8089,616.706,198.172,4.4,352.948,172.61,3.35131
X1.53003.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,98.685,28.7346,619.1,148.659,4.4,347.435,166.834,4.21156
X1.51050.01.BHZ,25to20,2012-09-17,23:28:48.01,100.062,23.2865,101.934,28.6185,619.75,93.9147,4.4,17.215,198.031,4.15624
X1.53002.01.BHZ,25to20,2012-09-17,23:28:48.02,100.062,23.2865,99.0228,28.9519,636.201,82.7208,4.4,350.826,170.37,4.17357
X1.51056.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,101.934,27.7508,206.93,86.6297,4.7,274.239,93.2709,4.11909
X1.53155.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,102.571,26.1744,216.54,57.5601,4.7,222.254,41.5981,3.37476
X1.51050.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,101.934,28.6185,233.112,46.4452,4.7,298.563,117.582,3.82186
X1.51051.02.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,101.637,28.3048,246.9,91.9864,4.7,288.226,107.11,3.81326
X1.51057.01.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,101.468,27.7561,252.91,113.619,4.7,273.796,92.6126,4.07452
X1.53146.01.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,101.654,26.0612,292.934,63.9027,4.7,234.182,53.1157,3.94062
X1.53055.01.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,100.842,27.2945,317.055,63.563,4.7,264.029,82.5675,3.26834
X1.51054.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,100.732,27.8002,325.58,74.1055,4.7,274.112,92.5867,4.34418
X1.53054.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,100.797,26.9949,327.39,59.9315,4.7,258.358,76.8831,3.70399
X1.51053.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,100.859,28.5401,327.399,74.3795,4.7,288.71,107.225,3.84964
X1.53145.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,101.081,26.0078,343.584,72.3489,4.7,239.16,57.8368,3.48644
X1.53051.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,100.411,27.4246,357.98,47.4531,4.7,267.214,85.5511,3.61168
X1.53052.01.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,100.398,27.1527,362.85,64.1801,4.7,262.479,80.8175,4.22756
X1.53057.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,100.48,26.7524,364.645,44.4688,4.7,255.372,73.7594,3.76579
X1.53058.01.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,100.493,26.5426,370.626,63.5455,4.7,251.863,70.262,4.10798
X1.53059.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,100.596,26.2944,371.393,82.6765,4.7,247.328,65.7796,4.18606
X1.53010.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,100.207,27.7992,377.26,73.9833,4.7,273.757,91.9889,4.01667
X1.53011.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,100.064,27.4978,391.69,90.343,4.7,268.794,86.9694,3.90448
X1.51048.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,100.298,29.0377,397.693,84.5778,4.7,293.994,112.232,3.76194
X1.53030.01.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,100.17,26.36,407.871,65.4509,4.7,250.722,68.98,3.86472
X1.53031.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,100.252,26.1294,410.256,100.235,4.7,246.976,65.2775,4.1185
X1.53009.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,99.7434,28.1529,425.798,92.2511,4.7,278.837,96.8429,4.01094
X1.53007.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,99.6839,28.5757,439.549,53.6812,4.7,284.827,102.791,3.72493
X1.53016.01.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,99.4114,27.6054,455.646,48.3988,4.7,270.743,88.6135,3.23874
X1.53022.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,99.3807,26.8658,467.89,51.3319,4.7,260.659,78.5416,3.60819
X1.53006.01.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,99.293,28.249,470.992,86.4834,4.7,279.493,97.2857,3.84151
X1.53025.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,99.4184,26.4633,475.149,64.6094,4.7,255.286,73.1999,4.13824
X1.51052.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,99.255,28.4178,477.398,62.2486,4.7,281.667,99.4348,3.84552
X1.51060.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,99.3555,29.0113,483.105,55.7518,4.7,289.586,107.38,3.92667
X1.51046.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,99.2872,28.8089,483.336,75.0995,4.7,286.808,104.577,3.76771
X1.53015.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,99.172,27.097,483.962,45.8364,4.7,264.125,81.9043,3.7131
X1.53014.01.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,99.087,27.364,489.066,36.6893,4.7,267.702,85.4315,3.08734
X1.53013.01.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,99.0588,27.6911,490.295,73.0282,4.7,271.958,89.6623,3.62205
X1.53023.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,99.1532,26.7373,492.987,55.7449,4.7,259.561,77.3446,3.45136
X1.53005.01.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,98.9073,28.0673,506.659,75.671,4.7,276.694,94.3131,4.04338
X1.53004.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,98.9106,28.4908,512.003,56.242,4.7,281.947,99.5509,4.18348
X1.53019.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,98.8433,27.377,512.991,83.857,4.7,268.08,85.6968,3.31512
X1.53021.01.BHZ,25to20,2012-09-18,09:38:00.74,104.028,27.6285,98.8986,26.6923,518.798,56.002,4.7,259.639,77.3092,3.10162
X1.53027.01.BHZ,25to20,2012-09-18,09:38:00.73,104.028,27.6285,98.8863,26.3578,529.357,89.9125,4.7,255.748,73.4253,3.61036
X1.53155.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,102.571,26.1744,54.6928,146.08,4.0,266.729,86.4892,4.42203
X1.53146.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,101.654,26.0612,147.205,71.9006,4.0,264.169,83.5274,4.14454
X1.51059.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,101.877,27.2117,166.459,35.5371,4.0,312.42,131.866,4.08729
X1.53144.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,101.19,26.3549,193.245,57.3022,4.0,275.4,94.5514,4.29059
X1.53145.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,101.081,26.0078,204.857,84.4214,4.0,264.368,83.4765,3.70901
X1.51056.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,101.934,27.7508,207.806,27.1117,4.0,325.85,145.316,3.98337
X1.53060.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,101.028,26.4411,210.253,61.3557,4.0,277.649,96.7278,4.38665
X1.53056.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,100.999,26.9939,228.455,56.9772,4.0,293.006,112.062,4.40877
X1.51057.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,101.468,27.7561,237.513,36.5342,4.0,316.775,136.031,4.28106
X1.53054.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,100.797,26.9949,247.206,59.0898,4.0,291.286,110.252,4.33655
X1.53059.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,100.596,26.2944,252.11,73.4491,4.0,272.841,91.7318,4.35571
X1.53055.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,100.842,27.2945,256.597,55.166,4.0,298.608,117.589,4.44409
X1.53058.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,100.493,26.5426,264.599,60.4104,4.0,278.739,97.5791,4.21289
X1.53057.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,100.48,26.7524,269.886,65.7576,4.0,283.603,102.433,3.78964
X1.53031.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,100.252,26.1294,286.595,56.6134,4.0,268.985,87.7282,4.0156
X1.53052.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,100.398,27.1527,290.388,54.0932,4.0,291.834,110.619,4.35868
X1.51050.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,101.934,28.6185,292.057,25.973,4.0,336.649,156.107,4.09344
X1.51054.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,100.732,27.8002,295.556,39.2103,4.0,307.299,126.222,4.30943
X1.53051.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,100.411,27.4246,301.15,51.0965,4.0,297.296,116.082,4.29552
X1.53053.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,100.64,27.7747,301.293,37.7813,4.0,305.847,124.729,3.4332
X1.53011.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,100.064,27.4978,335.632,41.9625,4.0,295.972,114.6,4.16399
X1.53010.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,100.207,27.7992,338.667,46.8073,4.0,302.118,120.804,4.39362
X1.53032.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,99.43,26.204,368.534,48.803,4.0,270.817,89.1969,4.24827
X1.53025.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,99.4184,26.4633,370.401,49.1094,4.0,275.27,93.6373,4.21344
X1.53009.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,99.7434,28.1529,398.032,39.0077,4.0,303.62,122.086,4.16707
X1.53016.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,99.4114,27.6054,399.557,42.7094,4.0,293.701,112.032,4.30187
X1.53023.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,99.1532,26.7373,399.684,51.0082,4.0,279.383,97.6251,4.18341
X1.53015.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,99.172,27.097,405.074,45.8511,4.0,285.019,103.258,4.216
X1.53008.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,99.4916,28.0261,412.322,39.559,4.0,300.136,118.491,4.30819
X1.51048.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,100.298,29.0377,419.615,32.3023,4.0,319.092,137.79,3.72147
X1.53014.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,99.087,27.364,420.9,39.678,4.0,288.682,106.874,4.25862
X1.51047.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,99.8922,28.718,423.365,45.6104,4.0,311.882,130.402,3.88189
X1.53021.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,98.8986,26.6923,424.222,47.2958,4.0,278.264,96.3945,4.34765
X1.53007.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,99.6839,28.5757,429.414,40.5804,4.0,308.514,126.942,4.05377
X1.53013.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,99.0588,27.6911,435.399,36.3743,4.0,293.148,111.318,4.09388
X1.53006.01.BHZ,25to20,2012-10-13,14:08:16.29,103.118,26.2036,99.293,28.249,441.417,25.5681,4.0,301.75,120.009,2.87197
X1.53019.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,98.8433,27.377,444.43,28.9633,4.0,287.96,106.043,4.03747
X1.51052.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,99.255,28.4178,454.223,26.3778,4.0,303.561,121.797,2.98716
X1.51046.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,99.2872,28.8089,475.944,18.9372,4.0,308.205,126.444,3.0703
X1.51060.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,99.3555,29.0113,484.415,28.138,4.0,310.811,129.075,3.89858
X1.53004.01.BHZ,25to20,2012-10-13,14:08:16.28,103.118,26.2036,98.9106,28.4908,487.293,28.3398,4.0,302.284,120.36,4.02908
X1.53146.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,101.654,26.0612,95.0342,497.263,4.7,347.088,166.997,4.48567
X1.53145.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,101.081,26.0078,117.202,689.133,4.7,317.876,137.539,4.06632
X1.53155.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,102.571,26.1744,126.752,269.928,4.7,33.7896,214.094,4.4086
X1.53144.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,101.19,26.3549,142.347,617.567,4.7,331.693,151.4,4.40528
X1.53060.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,101.028,26.4411,158.757,491.562,4.7,328.228,147.865,4.41332
X1.53059.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,100.596,26.2944,173.976,543.263,4.7,313.182,132.633,4.46055
X1.53031.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,100.252,26.1294,190.507,631.908,4.7,302.068,121.372,3.40352
X1.53058.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,100.493,26.5426,200.595,8894.51,4.7,316.979,136.383,4.455
X1.53056.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,100.999,26.9939,214.292,391.245,4.7,336.311,155.932,4.47605
X1.51059.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,101.877,27.2117,220.091,235.03,4.7,0.28361,180.288,4.33876
X1.53054.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,100.797,26.9949,223.338,400.626,4.7,331.619,151.151,4.48022
X1.53055.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,100.842,27.2945,251.053,452.118,4.7,336.174,155.723,4.31048
X1.53052.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,100.398,27.1527,259.11,409.377,4.7,325.822,145.177,4.45978
X1.53032.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,99.43,26.204,267.454,433.316,4.7,294.44,113.388,4.51657
X1.51056.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,101.934,27.7508,279.909,216.267,4.7,1.37694,181.407,4.36983
X1.53025.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,99.4184,26.4633,281.114,467.824,4.7,299.73,118.669,4.48447
X1.51057.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,101.468,27.7561,283.213,282.238,4.7,352.023,171.847,4.34324
X1.53051.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,100.411,27.4246,283.691,444.283,4.7,329.515,148.873,4.42433
X1.53012.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,100.024,27.247,289.914,385.84,4.7,320.99,140.18,3.45521
X1.51054.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,100.732,27.8002,306.882,350.049,4.7,338.631,158.127,4.44501
X1.53053.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,100.64,27.7747,307.783,366.661,4.7,336.869,156.325,4.40165
X1.53022.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,99.3807,26.8658,308.064,483.212,4.7,306.693,125.608,4.33509
X1.53011.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,100.064,27.4978,309.429,439.12,4.7,324.852,144.056,4.46639
X1.53023.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,99.1532,26.7373,319.148,445.654,4.7,302.246,121.063,4.45507
X1.53027.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,98.8863,26.3578,324.125,453.39,4.7,293.414,112.125,4.08434
X1.53010.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,100.207,27.7992,329.664,392.674,4.7,330.254,149.517,4.42399
X1.53021.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,98.8986,26.6923,338.737,377.604,4.7,299.313,118.021,4.32987
X1.53015.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,99.172,27.097,339.93,405.905,4.7,308.176,126.994,4.3622
X1.53016.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,99.4114,27.6054,359.867,326.662,4.7,317.655,136.569,4.57357
X1.53014.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,99.087,27.364,364.922,342.534,4.7,311.095,129.87,4.4208
X1.51050.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,101.934,28.6185,376.048,152.614,4.7,1.01385,181.044,4.41664
X1.53019.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,98.8433,27.377,384.63,347.698,4.7,308.958,127.626,4.37615
X1.53009.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,99.7434,28.1529,387.1,364.631,4.7,327.392,146.443,4.41688
X1.53008.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,99.4916,28.0261,390.132,322.601,4.7,323.216,142.157,4.563
X1.53013.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,99.0588,27.6911,391.158,323.373,4.7,314.914,133.669,4.52111
X1.53006.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,99.293,28.249,421.609,293.702,4.7,323.185,142.033,4.40436
X1.53007.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,99.6839,28.5757,429.881,350.145,4.7,330.201,149.218,4.44474
X1.53005.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,98.9073,28.0673,431.18,271.952,4.7,317.559,136.238,4.52098
X1.51047.01.BHZ,25to20,2012-10-14,23:08:09.69,101.866,25.2252,99.8922,28.718,433.782,343.843,4.7,333.583,152.692,4.46829
X1.51052.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,99.255,28.4178,438.732,340.529,4.7,324.306,143.134,4.22228
X1.53017.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,98.6083,28.0225,448.636,324.552,4.7,314.407,132.954,3.86228
X1.53004.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,98.9106,28.4908,465.998,275.405,4.7,321.586,140.257,4.37476
X1.51046.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,99.2872,28.8089,472.383,277.65,4.7,327.771,146.605,3.63073
X1.51060.01.BHZ,25to20,2012-10-14,23:08:09.68,101.866,25.2252,99.3555,29.0113,487.778,293.629,4.7,329.877,148.738,4.45895
X1.53144.01.BHZ,25to20,2012-11-09,19:54:38.57,102.545,25.4378,101.19,26.3549,169.606,77.4491,4.7,307.094,126.505,4.44602
